Smiles,clustered_scaffold,ID,scaffold_cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)C)ncc3C(C)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_217249,206,183,-8.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)C)nc(C(C)(C)C)n3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_81877,206,183,-7.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccnc(F)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_181825,206,183,-7.29
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C(F)F)S(C)(=O)=O)ncc3O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_124243,206,183,-10.15
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N)c(N(C)S(C)=O)cc3C(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_159016,206,183,-10.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(CN(C)S)ccc(C)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_95182,206,183,-7.76
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)=O)nc(N(C)C)n3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_182211,206,183,-9.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)cc(C)c3I)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_177168,206,183,-9.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)c(C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_62771,206,183,-7.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)c(C(F)(F)F)cc3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_179981,206,183,-8.34
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)c(N(C)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_12593,206,183,-8.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)ncc3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_19593,206,183,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)S(C)(=O)=O)nc(C(C)C)n3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_233368,206,183,-8.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(C)[SH](C)(C)=O)c(C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_26999,206,183,-7.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(N)S(C)(=O)=O)ccn3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_207821,206,183,-8.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(N(S(C)(=O)=O)[SH](C)(C)=O)ncc3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_160032,206,183,-8.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(C[S+](C)C(C)(C)C)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_281047,206,183,-6.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CC(S)C(C)=S(C)S3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_89644,206,183,-8.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(S(C)=O)ccc3C(F)F)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_220074,206,183,-8.3
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(S(C)=O)c(C)cn3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_98409,206,183,-8.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(S(C)=O)c(C)nc3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_147521,206,183,-9.58
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3C=C(S(C)(=O)=O)C(F)=C(C)C3=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_179447,206,183,-7.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(S(=O)(=O)C(F)F)cc(C)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_295408,206,183,-9.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CCS(=O)[SH](C)S3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262464,206,183,-9.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(C)c(C)c3NS)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_158510,206,183,-10.15
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(C)c(N(C(C)S(C)(=O)=O)S(C)(=O)=O)c3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_136181,206,183,-8.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(C)c(N(C)S(C)(=O)=O)c3F)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_230924,206,183,-9.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(C)c(S(C)(=O)=O)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_234554,206,183,-9.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cncc(C[S+](C)(=O)=O)c3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_136356,206,183,-10.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(N(C)C(F)F)ncc(C)c3O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_158662,206,183,-8.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(C)nc3N(C)S)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_14123,206,183,-8.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CNC(C)=S(C)S3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_83554,206,183,-9.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(N(C)C)nc3N(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_171425,206,183,-9.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(N(C)CS(C)(=O)=O)cn3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_170040,206,183,-10.39
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(N(C)S(C)(C)(=O)S)nc3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_176215,206,183,-10.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(N(C)S(C)(=O)=O)ccc(C)c3C(=O)O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_222460,206,183,-7.03
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc(S(C)(=O)=O)cn3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_40744,206,183,-9.35
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(N(C)S(F)(F)F)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_47828,206,183,-6.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cnc([SH](F)F)cc3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_292787,206,183,-9.61
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(N)ncc(N)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_231073,206,183,-9.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(NS(C)(=O)=O)cccc3C(C)(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_122492,206,183,-7.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(NS(C)(=O)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_8915,206,183,-7.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(O)cccc3CP(C)(C)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_257927,206,183,-10.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(SC)ccc(C)c3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_172443,206,183,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3c(S(C)(=O)=O)ccc(N(C)S(C)(=O)=O)c3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_11099,206,183,-9.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3C(S(C)(=O)=O)COCC3(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_119305,206,183,-9.65
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3C=[SH](C)(C)N(C)C(=O)C3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_282610,206,183,-6.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3C[SH](=O)(C(=O)F)CCN3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_189900,206,183,-7.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)ccc3C(C)(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_197539,206,183,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)ccc3N(C)C(=O)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_66001,206,183,-8.59
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)ccc3S)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_177838,206,183,-9.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C(C)C)c(C)cc3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_283569,206,183,-9.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)cc(S(C)(=O)=O)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_231808,206,183,-7.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ncc(C(F)F)cc3N=C(C)O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_191423,206,183,-10.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)cnc3N(C)C(C)(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_123931,206,183,-8.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nccc(N(C)C)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_60703,206,183,-7.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nccc(N(C)S(C)(=O)=O)c3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_79037,206,183,-10.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C(F)F)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_68851,206,183,-7.98
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)nc(NS(C)(=O)=O)c3C(C)C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_145411,206,183,-10.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(C)nnc3O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_122961,206,183,-7.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ncc([SH](C)(C)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_28201,206,183,-7.56
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ncnc(Cl)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_113766,206,183,-7.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ncnc(N(C)S(C)(=O)=O)c3N(C)[SH](C)(=O)F)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_88398,206,183,-10.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(N(C)[SH](C)(C)=O)cc(C)c3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_209584,206,183,-9.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nc(S(C)(=O)=O)c(C)cc3I)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_285491,206,183,-9.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nncc(C)c3O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_4253,206,183,-9.88
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nn(C)c(N(C)S(C)(=O)=O)cc3=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_272059,206,183,-9.86
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3nnc(N(C(F)F)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_120205,206,183,-7.86
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3(NS)C=CC=CC3(C)F)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_45272,206,183,-9.27
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N(C)c3ccccc3N(C(F)F)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_136322,206,183,-7.88
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N(C)c3ccccc3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_227487,206,183,-8.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NN3C=C(C)C=NC3(C)[SH](F)F)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262672,206,183,-8.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nn3cnc(=O)cc3C)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_226799,206,183,-9.33
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NS3=CC=C(C(C)=C(C)C)N=C3)n2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_279191,206,183,-9.55
C=S(C)(=O)N(C)c1ncccc1Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_91283,206,183,-8.29
C=[SH]N(C)c1ccncc1Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_84929,206,183,-10.1
C=C1C=CN=CC=C2C(CNc3nc(Nc4ccc(C(=O)NC)cc4)ncc3C(F)(F)F)=C(Cc3ccccc3)N1S2=O,C1CCC(CC2CCCC(CCC3C4CCCCCCC(C4)C3CC3CCCCC3)C2)CC1,r2_gen_132645,64,1,-8.3
C=C1C(F)N(c2ncccc2CNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)C=S1C,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_131339,81,47,-7.1
C=C1CS(=O)(=O)C(=CC)N1c1cc(C)ccc1CNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_303321,81,47,-8.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C4=C(C)[SH](C)(=O)C(C)=C4C)ccc(N(C(F)F)S(C)(=O)=O)c3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_148877,81,47,-6.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3C3C(C)S(=O)(=O)C=S3(C)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_136670,81,47,-9.56
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N3CS(C)(=O)=C=C3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_300680,81,47,-7.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3N3S(=O)(=O)C(C)(C)C[SH]3(C)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_135120,81,47,-8.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(C)ccc3N3C(C)(C)CC(F)(F)S3(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_276163,81,47,-7.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccc(C)cc3N3CCN(S(C)(=O)=O)S3(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_302146,81,47,-9.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(C)ccc3N3C(=O)CS(C)(C)(=O)C3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_86538,81,47,-7.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(C)c3N3C[SH](C)(=O)C(C)=S3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_93237,81,47,-8.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)ccnc3N3CC(C)C(C)=S3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_271119,81,47,-8.35
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)ccnc3N3S(=O)(=O)C(C)=C(C)[SH]3(C)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_39988,81,47,-10.03
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccnc3C3=C(S(C)(=O)=O)C(C)=C(S(C)(=O)=O)C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_176076,81,47,-8.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccnc3N3C=C(C)[SH](C)(=O)C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_247078,81,47,-8.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccnc3N3C(C)S(=O)(=O)C(C)=[SH]3(C)C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_283861,81,47,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccncc3N3C(C)=C(C)C(C)=S3(C)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_141183,81,47,-7.77
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccncc3N3C(C)=C(C)S(=O)(=O)C3(C)C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_223380,81,47,-9.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)ncc(C)c3N3CC(C)=CC3=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_259424,81,47,-9.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3CC(=O)C(C)=S3(C)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_24182,81,47,-8.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(C)[SH](C)(=O)C(F)=C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_293404,81,47,-7.98
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(S(C)(=O)=O)[SH](C)(=O)C=C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_155058,81,47,-8.89
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C[SH](C)(=O)C(C)(C)C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_94344,81,47,-9.55
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(-n4cccc4C)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_170296,81,47,-6.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(-n4cc(C)c(C)c4C)ccnc3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_270929,81,47,-9.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N4CC(C)=C(C)C4=O)nc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_267135,81,47,-7.33
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N4C(C)=C(C)C[SH]4(C)=O)ccc(C)c3S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_262167,81,47,-6.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cnccc3N3C(=O)CC(C)C3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_285094,81,47,-9.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cnc(C)cc3N3CCCC3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_299740,81,47,-7.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cnc(C)nc3N3C(F)=C(C)C(C)C3(C)C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_111541,81,47,-7.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cncnc3N3CC(C)=CS3(=O)=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_56248,81,47,-8.2
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cncnc3N3C(=O)CS(C)(C)C3C)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_199323,81,47,-8.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(C)S(C)(=O)=O)ccnc3-n3ccc(C)c3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_101553,81,47,-7.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(C)S(C)(=O)=O)nc(C)nc3-n3cccn3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_174233,81,47,-9.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(NS(C)(=O)=O)cccc3-n3cccn3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_53630,81,47,-9.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ncccc3C3=C(C)C[SH](C)(=O)C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_229195,81,47,-8.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ncccc3C3=C(C)[SH](C)(=O)C(C)=C3)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_124320,81,47,-8.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ncccc3C3=S(C)S(C)=C(C)C3=O)n2)cc1,C1CCC(CC2CCCC(CCC3CCCCC3C3CCCC3)C2)CC1,r2_gen_239665,81,47,-9.36
