Smiles,ID,fp_cluster_label,isCentroid,clustered_scaffold,scaffold_cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ncnnc3N(c3cc(C)ccc3C)S(C)(=O)=O)n2)cc1,r2_gen_155880,340,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nc(S(C)(=O)=O)ccc3Cc3cccc(C)c3)n2)cc1,r2_gen_222976,336,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.39
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnccc3C(c3ccccc3C)S(C)(=O)=O)n2)cc1,r2_gen_229128,336,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnccc3Cc3c(C)ccc(N(C)S(C)(=O)=O)c3C)n2)cc1,r2_gen_165021,338,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.3
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnccc3Cc3cccnc3)n2)cc1,r2_gen_25711,348,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nncc(C)c3Nc3cccc(C(F)F)c3)n2)cc1,r2_gen_166526,344,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nncc(C)c3Nc3ncccc3C)n2)cc1,r2_gen_187026,339,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-11.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnc(C)nc3Nc3ccccc3NS(C)(=O)=O)n2)cc1,r2_gen_233509,358,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnc(C)nc3N(C)C3=C(N(C)S(C)(=O)=O)C=C=CO3)n2)cc1,r2_gen_111597,365,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnc(C)nc3N(C)c3ncccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_302873,359,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-7.75
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nncnc3Nc3ccccc3C)n2)cc1,r2_gen_68975,337,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nncnc3Nc3ccc(C)nc3N)n2)cc1,r2_gen_269268,354,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-10.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnc(N(C)S(C)(=O)=O)nc3Nc3ccccc3)n2)cc1,r2_gen_224397,337,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nnncc3Nc3ccc(C)cn3)n2)cc1,r2_gen_76710,339,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(C)c3ccnnc3Nc3ccccc3)n2)cc1,r2_gen_43097,337,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.52
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NNc3c(C)ccc(S(C)=O)c3Cc3ccccn3)n2)cc1,r2_gen_264201,364,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-9.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NOc3c(C)ccnc3Nc3ccc(C)cc3)n2)cc1,r2_gen_201176,361,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NS(C)(C)c3ccccc3Cc3cccc(C)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_204458,350,true,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.3
C=S(C)c1ncc(CNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c(Nc2cccc(C)c2)n1,r2_gen_276020,337,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-7.7
C#SN(c1ccccc1C)c1nc(C)ccc1CNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_246690,336,flase,C1CCC(CC2CCCC(CCC3CCCCC3CC3CCCCC3)C2)CC1,90,885,-8.48
C=C1C(=O)C(C)(c2ccccc2)C(CNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)=C1N(C)S(C)(=O)=O,r2_gen_246474,370,true,C1CCC(CC2CCCC(CCC3CCCC3C3CCCCC3)C2)CC1,91,2,-8.05
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(N(C)S(C)=O)c(C)cn3-c3cccc(S(C)(=O)=O)c3)n2)cc1,r2_gen_224642,369,true,C1CCC(CC2CCCC(CCC3CCCC3C3CCCCC3)C2)CC1,91,2,-7.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nn(C)cc3/C(S)=C3/C=C(C)CC3C)n2)cc1,r2_gen_140412,371,true,C1CCC(CC2CCCC(CCC3CCCC3CC3CCCC3)C2)CC1,92,1,-10.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=CC(C)=CC4=CC=C3C(S(C)(=O)=O)=S4(=O)C(F)F)n2)cc1,r2_gen_15547,372,true,C1CCC(CC2CCCC(CCC3CCCC4CCC3CC4)C2)CC1,93,1,-9.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCN3CC(=O)C(Cc4cncnc4)S3)n2)cc1,r2_gen_205193,373,true,C1CCC(CC2CCCC(CCC3CCC(CC4CCCCC4)C3)C2)CC1,94,1,-11.36
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCNS(=O)(=O)C[C@H](C)n3cccc3)n2)cc1,r2_gen_289660,374,true,C(CCCC1CCCC(CC2CCCCC2)C1)CCC1CCCC1,95,1,-10.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=CC4=CC=c5ccccc5=CC(=C(C)C=CC=C3O)N4)n2)cc1,r2_gen_139923,375,true,C1CCC(CC2CCCC(CCC3CCCCCC4CC(CCC5CCCCC5C4)C3)C2)CC1,96,1,-9.75
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3=CS3(C)C[18O])n2)cc1,r2_gen_193407,376,flase,C1CCC(CC2CCCC(CC3CC3)C2)CC1,97,2,-7.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3(NS)C=C3S(C)(=O)=O)n2)cc1,r2_gen_119004,376,true,C1CCC(CC2CCCC(CC3CC3)C2)CC1,97,2,-9.65
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOC(c3ccncc3)c3ncccc3C)n2)cc1,r2_gen_89886,377,true,C1CCC(CC2CCCC(CCCC(C3CCCCC3)C3CCCCC3)C2)CC1,98,1,-7.75
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=CC=C4C=CC(S)=CC3=Nc3ccccc3-c3c(N)ccc(C)c3C=CC=C3C(N)=CC=C3c3ccccc34)n2)cc1,r2_gen_77771,378,true,C1CCC(CC2CCCC(CCC3CCC4CCCCC3CC3CCCCC3C3CCCCC3CCCC3CCCC3C3CCCCC43)C2)CC1,99,1,-6.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC[SH](C)(=O)C(C)=C3C=C3S(C)(=O)=O)n2)cc1,r2_gen_298402,379,true,C1CCC(CC2CCCC(CCCCC3CC3)C2)CC1,100,1,-8.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3CP(=O)(c3ccccc3)c3ccccc3)n2)cc1,r2_gen_137831,381,true,C1CCC(CC2CCCC(CCC3CCCCC3CC(C3CCCCC3)C3CCCCC3)C2)CC1,101,2,-10.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(C)cnc3N(C)C(c3ccccc3)c3ccccn3)n2)cc1,r2_gen_95322,380,true,C1CCC(CC2CCCC(CCC3CCCCC3CC(C3CCCCC3)C3CCCCC3)C2)CC1,101,2,-7.82
C=C1C(Nc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)=CC=C(C)C=C1S(C)(=O)=O,r2_gen_256734,386,true,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-10.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N=c3cccccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_16548,385,true,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-7.56
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cc(C)cnc(=O)c3C)n2)cc1,r2_gen_104770,382,flase,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-7.87
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3CC(=O)CSSS3)n2)cc1,r2_gen_155618,384,true,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-8.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ncc(=O)ccc3C(F)F)n2)cc1,r2_gen_82609,382,true,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-7.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC3(OC)C=C(C)N=CC=C3C)n2)cc1,r2_gen_287874,383,true,C1CCCC(CC2CCCC(CC3CCCCC3)C2)CC1,102,6,-7.43
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c4cnc5ccccc5c5c(C)cccc5cc3C=CC=C4)n2)cc1,r2_gen_301997,387,true,C1CCC(CC2CCCC(CCC3C4CCCCC3CC3CCCCC3C3CCCCC3CC4)C2)CC1,103,1,-6.98
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc(C)cc3-c3ccn(C)c3)n2)cc1,r2_gen_272563,389,true,C1CCC(CC2CCCC(CC3CCCCC3C3CCCC3)C2)CC1,104,2,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3cncnc3N3CC[SH](C)(=O)C3=O)n2)cc1,r2_gen_101676,388,true,C1CCC(CC2CCCC(CC3CCCCC3C3CCCC3)C2)CC1,104,2,-8.59
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)cc4cccccc3-c3ccncc3C=C4)n2)cc1,r2_gen_45629,390,flase,C1CCC(CC2CCCC(CCC3CCC4CCCCCC3C3CCCCC3CC4)C2)CC1,105,2,-8.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cnc4cccccc3-c3ccc(C)cc3C=C4)n2)cc1,r2_gen_119098,390,true,C1CCC(CC2CCCC(CCC3CCC4CCCCCC3C3CCCCC3CC4)C2)CC1,105,2,-8.25
C=C1C=CC(C)=CN1OCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_189842,431,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.86
CCc1c(C)cccc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_152831,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.12
C=Cc1ccc(CC(=C)Nc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)cc1,r2_gen_212636,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.12
C=Cc1cccc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1,r2_gen_76734,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.46
CCc1cccc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1N(C)S(C)(=O)=O,r2_gen_113599,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.27
C=C(c1cccc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1)S(C)(=O)=O,r2_gen_228206,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.01
CCc1cc(C)nc(N(C)S(C)(=O)=O)c1OCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_80184,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.37
C=Cc1ccc(N(C)S(C)(=O)=O)c(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1,r2_gen_223739,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.53
C=C(c1ccc(S(=O)(=O)CNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)cc1)S(C)(=O)=O,r2_gen_65707,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-11.05
CCc1ccnc(SCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1,r2_gen_21801,394,true,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.03
C=C(c1cc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)ccc1C)S(C)=O,r2_gen_145739,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.34
CCc1cnc(CCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c(C)n1,r2_gen_133020,395,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.87
CCc1cnc(C(F)F)nc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_272548,395,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.06
CCc1c(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)ccc(C)c1C,r2_gen_61926,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.65
CCc1ncc(C)cc1NCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_34963,394,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.57
CCc1nccc(N(C)S(C)(=O)=O)c1OCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_120176,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.42
C=C(C)c1ccc(C)c(N(C)S(C)(=O)=O)c1OCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_170135,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.28
C=C(Cc1cccnc1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_6556,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.56
C=C(Cc1ccnc(N(C)S(C)(=O)=O)c1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_83881,392,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.73
C=C(C)c1cc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)ccc1N(C)S(C)(=O)=O,r2_gen_222763,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.43
C=C(C)c1cc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)cc(N(C)S(C)(=O)=O)c1C,r2_gen_237672,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.62
C=C(C)c1cc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)cnc1N(C)S(C)(=O)=O,r2_gen_276277,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.02
C=C(C)c1nccnc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_277961,395,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.05
C=C(Cc1nccnc1N(C(F)F)S(C)(=O)=O)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_201912,400,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.5
C/C=C(/C)c1cccc(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1,r2_gen_174920,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.95
CCC(C)c1cnc(C)c(OCNc2nc(Nc3ccc(C(=O)NC)cc3)ncc2C(F)(F)F)c1,r2_gen_261048,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.88
C#CC(Cc1nccnc1NC)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_112775,413,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.67
CCC(Nc1cccc(C)c1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_238223,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.02
C=C(CNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)c1ccccc1N(C)S(C)(=O)=O,r2_gen_126660,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.75
C=C(CNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)c1ccc(C)nc1,r2_gen_168755,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.58
C=C(C(=O)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)c1ncccn1,r2_gen_189422,420,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.53
CCC(S)(Cc1ccccn1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_89369,394,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.33
C=C(Nc1cccc(N(C)S(C)(=O)=O)c1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_121753,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.09
CCN(c1ccncc1NCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)S(C)(=O)=O,r2_gen_203156,397,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.77
C=C(Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)C(C)c1ncccn1,r2_gen_7908,420,true,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.95
C=C(Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)[SH](C)(=O)c1cccnc1C,r2_gen_267096,395,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.64
C#CN(Cc1cc(N(C)S(C)(=O)=O)cnc1C)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_94529,412,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.19
C#C[SH](C)(=O)Nc1ccccc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_128901,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.22
CC[SH](C)(=O)N(C)C(Cc1cccc(C)c1)Nc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_98136,401,true,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.35
C=C(S)Nc1ccccc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_82480,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.9
C=C(SNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F)c1ccccc1C,r2_gen_176029,417,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.42
C#CSN(C)c1nccc(C)c1OCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_198755,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.69
CCS(=O)(=O)Nc1nccc(C)c1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_126429,395,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.29
[CH]Nc1c(C)cccc1CCNc1nc(Nc2ccc(C(=O)NC)cc2)ncc1C(F)(F)F,r2_gen_81358,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(Cc3ccccc3C)OS)n2)cc1,r2_gen_260805,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccccc3N=C(C)[SH](=O)=O)n2)cc1,r2_gen_243834,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccccc3NC)n2)cc1,r2_gen_61746,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccccc3NC(=O)CC#N)n2)cc1,r2_gen_265900,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC=Cc3ccccc3N(C)S)n2)cc1,r2_gen_216323,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(Cc3ccccc3)N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1,r2_gen_282616,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.76
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccccc3NS(=O)(=O)C(F)F)n2)cc1,r2_gen_111350,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccccc3NS(=O)(=O)CF)n2)cc1,r2_gen_183280,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC(c3ccccc3)S(=O)C(C)=O)n2)cc1,r2_gen_173280,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.19
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC=Cc3cc(C)ccc3C)n2)cc1,r2_gen_43977,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-6.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3CN)n2)cc1,r2_gen_99405,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3c(C)cccc3C(=O)O)n2)cc1,r2_gen_183868,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(Cc3ccc(C)cc3C)S(N)(=O)=O)n2)cc1,r2_gen_120419,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.61
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NC(Cc3ccc(C)cc3)CS(=O)O)n2)cc1,r2_gen_181779,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.46
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3N(C)C)n2)cc1,r2_gen_148970,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3ccc(C)cc3N(C(F)F)S(C)(=O)=O)n2)cc1,r2_gen_29872,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.52
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cc(C)ccc3N(C(F)F)[SH](=O)=O)n2)cc1,r2_gen_150051,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-7.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cc(C)ccc3NC)n2)cc1,r2_gen_105553,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3N(C)SS)n2)cc1,r2_gen_256283,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-8.32
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3N[S+](C)=O)n2)cc1,r2_gen_279243,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1,r2_gen_109854,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3N=S)n2)cc1,r2_gen_239675,391,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-9.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCCc3cccc(C)c3NS)n2)cc1,r2_gen_41199,393,flase,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,106,572,-10.31
